ID_Client,Age,Revenu_Mensuel,Montant_Credit,Duree_Credit,Taux_Interet,Historique_Credit,Nombre_Credits_En_Cours,Endettement,Type_Emploi,Region,Defaut_Paiement
1288,33,216386,444924,17,6.62,1,0,0.95,Indépendant,Nouakchott,0
1289,25,412566,919185,9,7.63,2,1,0.7,CDD,Kiffa,0
1290,31,148174,724403,52,14.35,1,4,0.27,CDI,Rosso,0
1291,38,93641,20301,24,8.66,2,2,0.76,Sans emploi,Zouerate,0
1292,24,82615,269730,29,13.37,0,0,0.42,CDI,Nouadhibou,0
1293,46,455485,881875,32,11.66,2,4,0.33,CDD,Zouerate,0
1294,36,47026,341569,51,6.38,1,2,0.15,CDI,Rosso,0
1295,54,404026,295300,34,10.46,0,1,0.9,CDI,Nouakchott,0
1296,33,304705,189846,15,11.01,1,4,0.79,CDI,Rosso,0
1297,54,432151,857141,38,12.6,2,3,0.51,CDI,Zouerate,0
1298,67,200521,36924,49,11.9,2,3,0.75,CDI,Kiffa,0
1299,57,429893,763167,48,5.39,1,0,0.64,CDI,Rosso,1
1300,49,460543,897554,29,12.37,1,3,0.97,CDI,Zouerate,0
1301,35,250582,102086,18,13.29,1,1,0.99,CDI,Kiffa,0
1302,54,68640,627273,10,5.86,0,1,0.3,CDI,Zouerate,0
1303,48,279004,855839,13,10.09,2,0,0.01,CDI,Atar,0
1304,49,267810,395819,50,13.3,1,0,0.55,Indépendant,Zouerate,0
1305,47,320264,79127,47,11.09,1,2,0.05,CDI,Zouerate,1
1306,30,214187,723395,46,5.77,1,1,0.14,CDI,Zouerate,0
1307,51,275202,623640,37,5.43,0,1,0.28,CDI,Rosso,0
1308,38,403378,483970,36,10.08,2,1,0.76,CDD,Kiffa,0
1309,42,437652,783900,12,10.05,1,1,0.48,CDI,Nouadhibou,0
1310,21,208498,333072,41,3.98,2,1,0.11,Sans emploi,Nouakchott,0
1311,36,305490,304134,38,5.9,0,0,0.2,Sans emploi,Atar,1
1312,55,54232,721209,26,13.13,2,2,0.07,Sans emploi,Nouadhibou,0
1313,61,56795,609394,29,6.55,1,2,0.43,CDI,Kiffa,0
1314,22,96727,643906,43,7.04,1,2,0.66,CDI,Atar,0
1315,36,282451,445619,56,10.5,1,0,0.5,Sans emploi,Kiffa,0
1316,73,75854,391866,27,10.74,1,3,0.5,CDD,Atar,0
1317,62,144833,787208,51,14.88,2,1,0.91,CDI,Rosso,0
1318,39,303446,406678,41,7.11,2,3,0.18,Indépendant,Nouakchott,0
1319,59,116225,27580,9,12.06,2,3,0.42,Sans emploi,Nouakchott,1
1320,46,364532,504453,46,5.68,2,2,0.63,Indépendant,Atar,0
1321,59,77604,106881,49,3.47,2,2,0.6,CDD,Kiffa,0
1322,31,490038,696876,52,8.9,1,2,0.59,Indépendant,Atar,0
1323,38,160169,556098,59,6.18,0,4,0.12,Sans emploi,Rosso,0
1324,63,267225,851065,55,6.27,0,3,0.09,CDD,Nouadhibou,0
1325,20,188349,15223,36,5.25,0,3,0.05,Sans emploi,Nouakchott,0
1326,62,401811,737340,34,13.08,1,2,0.99,Sans emploi,Nouadhibou,0
1327,58,101836,77509,8,12.25,2,1,0.33,CDI,Kiffa,0
1328,33,279239,462259,26,6.93,1,0,0.83,CDD,Kiffa,1
1329,59,285697,196117,45,11.83,1,0,0.97,CDI,Atar,0
1330,56,109614,463334,33,4.07,1,4,0.89,Indépendant,Zouerate,0
1331,34,496608,355039,47,10.12,1,2,0.14,Indépendant,Nouadhibou,0
1332,35,215840,759026,51,7.06,1,3,0.37,CDD,Kiffa,0
1333,53,253784,486976,21,13.62,1,4,0.5,CDI,Nouadhibou,0
1334,28,234119,131902,59,7.73,2,1,0.79,CDI,Nouakchott,0
1335,61,276951,37034,46,4.12,2,1,0.88,CDI,Zouerate,0
1336,51,270728,88729,18,9.43,1,2,0.38,CDI,Nouakchott,0
1337,39,289416,659150,37,9.46,1,3,0.28,CDI,Zouerate,1
1338,53,443224,713272,33,10.58,2,3,0.22,Sans emploi,Nouadhibou,0
1339,18,88715,824479,19,5.65,0,0,0.02,CDI,Nouakchott,0
1340,41,44853,162779,8,11.83,2,4,0.19,CDI,Zouerate,1
1341,67,179735,802588,39,4.84,1,0,0.58,Indépendant,Zouerate,0
1342,41,285025,362709,6,11.78,1,0,0.37,CDI,Kiffa,1
1343,62,278253,275137,35,13.56,0,1,0.97,CDD,Kiffa,0
1344,73,293956,601259,49,14.07,2,0,0.28,Indépendant,Rosso,0
1345,27,268008,364195,30,10.19,2,4,0.67,Indépendant,Kiffa,0
1346,66,473393,137547,31,3.85,2,2,0.63,CDD,Zouerate,0
1347,62,360218,465159,30,10.56,2,4,0.18,Indépendant,Kiffa,0
1348,23,45717,964311,34,13.11,0,3,0.56,CDI,Atar,0
1349,44,124262,398166,59,3.89,1,0,0.88,Sans emploi,Atar,0
1350,36,453242,922985,29,7.77,0,1,0.67,Indépendant,Zouerate,0
1351,25,76812,292772,43,5.05,1,4,0.35,CDI,Kiffa,0
1352,64,399469,179844,27,4.6,2,4,0.43,CDI,Atar,0
1353,51,489690,769067,55,8.2,1,2,0.5,CDD,Zouerate,0
1354,30,391142,784528,53,4.46,2,0,0.44,CDI,Rosso,1
1355,33,306830,81494,49,7.74,1,2,0.37,Indépendant,Kiffa,0
1356,50,278519,300557,48,12.34,0,1,0.42,CDI,Kiffa,0
1357,51,427360,420289,10,10.15,2,1,0.48,Indépendant,Zouerate,0
1358,23,159081,939445,45,4.07,2,1,0.57,CDI,Nouadhibou,0
1359,37,88830,566889,46,7.34,0,1,0.28,CDI,Nouadhibou,1
1360,20,175835,982575,12,11.48,1,1,0.65,CDD,Kiffa,0
1361,19,136237,966341,41,11.36,2,2,0.28,CDD,Rosso,0
1362,38,261303,877240,8,12.98,0,4,0.63,Indépendant,Atar,0
1363,74,301757,875165,53,9.55,2,0,0.45,CDD,Nouakchott,0
1364,22,420729,257341,14,11.61,1,3,0.42,CDI,Nouadhibou,0
1365,45,212697,970807,57,13.38,2,3,0.93,CDD,Atar,0
1366,53,242696,812653,30,9.05,0,1,0.21,CDD,Kiffa,0
1367,53,209636,59935,36,10.32,2,0,0.43,CDI,Zouerate,0
1368,19,229337,445909,14,8.86,2,4,0.12,Sans emploi,Kiffa,1
1369,66,60008,768846,6,10.32,1,0,0.29,CDI,Rosso,0
1370,29,473610,920589,39,14.31,2,0,0.96,Indépendant,Kiffa,1
1371,50,302635,427182,49,14.6,1,2,0.81,CDI,Atar,0
1372,34,102954,978958,37,14.35,0,4,0.6,Sans emploi,Zouerate,0
1373,74,200005,296921,26,4.95,1,1,0.79,CDI,Zouerate,1
1374,35,350828,220934,13,10.05,2,0,0.48,CDD,Kiffa,0
1375,51,392348,213266,29,10.69,2,3,0.55,CDD,Zouerate,0
1376,58,305885,525790,8,4.84,2,3,0.12,CDI,Nouakchott,0
1377,49,19719,435586,34,14.6,1,1,0.48,CDI,Kiffa,1
1378,73,350186,93339,11,6.79,2,3,0.24,CDI,Rosso,0
1379,63,43952,790551,46,3.03,2,4,0.63,CDD,Nouadhibou,0
1380,20,327615,571519,43,10.79,0,4,0.1,CDI,Nouakchott,0
1381,22,293677,721097,14,13.07,2,2,0.85,CDI,Zouerate,0
1382,32,473924,521849,42,14.6,2,4,0.68,CDD,Rosso,0
1383,37,73992,721740,29,14.36,1,0,0.01,CDI,Nouadhibou,1
1384,21,168841,340127,52,12.84,2,1,0.44,CDI,Rosso,1
1385,51,462901,28941,11,13.91,1,3,0.77,CDI,Rosso,1
1386,40,51996,82639,49,10.78,1,4,0.25,CDI,Rosso,1
1387,60,370508,425967,9,6.9,1,1,0.39,Indépendant,Rosso,0
1388,38,444992,606761,10,11.03,2,3,0.6,Indépendant,Atar,0
1389,49,210756,580850,52,8.21,1,4,0.46,CDI,Atar,0
1390,32,372970,457081,10,5.28,0,3,0.56,CDD,Nouakchott,0
1391,43,451755,623004,45,9.85,0,0,0.16,CDD,Rosso,0
1392,42,474079,225216,18,10.29,0,0,0.71,CDI,Atar,0
1393,72,247659,583710,40,7.81,0,0,0.59,CDI,Kiffa,1
1394,32,407501,953807,42,12.01,2,0,0.39,Indépendant,Nouakchott,0
1395,44,138348,452715,55,3.01,1,3,0.72,CDI,Zouerate,0
1396,73,251954,591472,15,7.96,2,1,0.32,CDI,Kiffa,0
1397,65,9747,739549,33,11.56,1,2,0.9,CDI,Nouadhibou,1
1398,23,119952,750198,23,3.37,1,4,0.33,CDI,Nouadhibou,0
1399,57,452677,82222,32,3.61,1,3,0.78,CDI,Nouakchott,0
1400,46,138108,939289,30,6.3,0,3,0.39,CDI,Nouadhibou,0
1401,45,23899,512742,23,8.87,0,2,0.35,CDD,Atar,0
1402,45,165657,901295,53,5.98,2,4,0.63,Sans emploi,Atar,1
1403,49,269442,912905,33,3.15,2,0,0.94,CDI,Nouadhibou,0
1404,51,308887,243515,7,10.48,2,2,0.02,Indépendant,Zouerate,0
1405,28,469953,321557,24,14.77,2,3,0.13,Indépendant,Zouerate,0
1406,70,427630,577258,36,9.04,0,3,0.23,CDI,Zouerate,0
1407,19,160080,868954,33,9.34,2,2,0.34,Sans emploi,Atar,1
1408,18,394662,183744,58,6.41,2,2,0.78,CDD,Kiffa,0
1409,38,9522,272928,39,14.61,2,2,0.56,Indépendant,Rosso,0
1410,37,301682,158007,33,8.39,2,3,0.82,CDI,Nouadhibou,0
1411,36,484144,204629,29,11.07,2,0,0.22,CDD,Kiffa,0
1412,60,36509,496309,27,12.99,2,0,0.82,CDI,Nouadhibou,0
1413,29,287996,801256,7,3.9,2,0,0.54,CDI,Rosso,0
1414,34,318744,108899,59,3.23,1,4,0.84,CDI,Nouakchott,0
1415,18,330402,681512,44,4.94,1,2,0.88,CDI,Zouerate,0
1416,18,450149,360534,43,10.2,1,3,0.95,CDI,Rosso,0
1417,27,442219,376913,8,14.21,1,1,0.21,CDI,Nouakchott,0
1418,18,164388,54899,33,5.04,1,0,0.45,CDD,Rosso,0
1419,57,228151,801157,12,11.33,2,2,0.2,CDD,Kiffa,0
1420,60,32453,786825,53,5.67,2,3,0.57,CDI,Kiffa,0
1421,54,346341,914428,45,10.12,1,4,0.25,CDI,Rosso,0
1422,48,46181,231879,9,11.54,2,1,0.89,CDI,Rosso,0
1423,68,414839,737176,57,5.89,1,3,0.85,CDI,Zouerate,0
1424,39,312557,968054,49,13.75,2,4,0.2,CDI,Atar,0
1425,46,219363,788380,6,6.33,0,2,0.95,CDI,Nouakchott,1
1426,22,426720,875427,12,8.55,1,2,0.07,CDD,Atar,0
1427,39,86754,656308,6,4.48,0,0,0.8,CDI,Zouerate,0
1428,72,103977,342155,18,7.43,2,1,0.45,Indépendant,Nouakchott,0
1429,46,284661,219033,20,11.82,1,4,0.18,CDI,Kiffa,0
1430,33,402155,33958,51,10.88,1,1,0.07,CDD,Nouakchott,0
1431,25,307314,759647,10,12.2,2,0,0.85,CDI,Kiffa,0
1432,28,378111,569818,46,6.73,1,2,0.94,CDI,Nouakchott,0
1433,44,79392,494785,17,14.85,2,3,0.95,Indépendant,Rosso,0
1434,36,404772,535605,41,9.19,1,3,0.16,Indépendant,Nouakchott,0
1435,56,368162,821455,11,5.87,1,2,0.3,CDI,Zouerate,1
1436,49,148086,97869,57,6.66,2,2,0.94,Sans emploi,Atar,0
1437,71,451144,93052,8,12.17,0,1,0.03,CDI,Nouadhibou,1
1438,29,266916,293841,22,10.94,0,0,0.09,CDI,Nouakchott,1
1439,53,185977,799144,34,7.59,1,4,0.0,CDI,Nouakchott,0
1440,73,407765,145673,39,13.33,1,3,0.17,CDD,Zouerate,0
1441,66,231314,701978,35,13.09,1,2,0.56,CDI,Atar,0
1442,74,183088,20418,34,4.31,0,4,0.75,Sans emploi,Nouadhibou,0
1443,63,72697,586842,31,7.61,1,0,0.4,CDD,Rosso,1
1444,26,25785,799570,44,11.53,2,2,0.71,CDI,Nouadhibou,1
1445,56,382574,786101,20,4.06,1,1,0.01,Sans emploi,Nouadhibou,0
1446,61,330517,796943,21,11.36,0,1,0.68,Sans emploi,Nouakchott,0
1447,18,382069,537298,49,14.06,0,4,0.31,CDI,Nouakchott,0
1448,68,54967,278646,50,14.66,1,0,0.03,CDI,Nouadhibou,1
1449,72,233363,523022,52,11.87,2,3,0.54,Indépendant,Zouerate,1
1450,67,188370,413849,35,12.87,2,2,0.84,CDI,Rosso,0
1451,25,80052,984464,19,7.14,1,2,0.56,CDI,Nouadhibou,0
1452,35,60529,305354,59,9.8,0,1,0.51,Indépendant,Nouadhibou,0
1453,72,493081,142783,57,5.55,1,3,0.46,CDI,Rosso,0
1454,48,133272,916988,57,3.29,1,0,0.41,CDI,Nouadhibou,0
1455,41,488531,720171,46,10.41,0,4,0.14,CDI,Nouadhibou,0
1456,45,223317,870354,24,3.68,1,4,0.31,CDI,Atar,0
1457,63,129198,187247,23,4.88,0,1,0.53,Indépendant,Rosso,0
1458,31,274934,604297,28,10.15,2,2,0.91,Sans emploi,Rosso,0
1459,72,40812,544776,59,6.54,0,2,0.43,Indépendant,Atar,0
1460,56,371765,758871,37,12.84,1,1,0.08,CDD,Nouakchott,1
1461,40,48414,510732,27,7.34,2,4,0.71,CDI,Rosso,1
1462,31,193903,950621,40,5.03,0,3,0.34,CDD,Nouakchott,1
1463,74,480780,902231,18,8.46,2,4,0.07,CDI,Kiffa,0
1464,73,197532,827548,23,10.21,1,3,0.35,CDD,Nouakchott,0
1465,66,8517,836610,18,12.57,1,4,0.06,CDI,Atar,0
1466,22,240110,824959,28,6.78,1,1,0.48,CDD,Nouakchott,0
1467,20,360293,537981,11,12.27,2,1,0.69,CDI,Rosso,1
1468,22,79851,530609,55,12.88,2,4,0.48,CDD,Kiffa,0
1469,57,121566,737786,8,11.59,2,0,0.01,CDD,Kiffa,0
1470,39,238535,417523,52,14.62,2,3,0.07,CDI,Kiffa,0
1471,54,375554,605929,54,5.85,2,4,0.25,CDI,Atar,1
1472,69,49705,776559,54,13.91,0,3,0.79,CDI,Zouerate,0
1473,49,325405,770135,30,3.39,2,4,0.93,CDI,Atar,1
1474,60,77444,499215,53,14.96,1,1,0.41,CDI,Atar,0
1475,62,329837,295231,9,14.57,0,3,0.81,Indépendant,Nouadhibou,0
1476,58,259649,409657,6,13.44,0,2,0.22,CDD,Zouerate,1
1477,62,325322,729814,58,10.08,2,1,0.83,CDI,Rosso,0
1478,53,46604,548567,42,7.51,1,1,0.22,Sans emploi,Atar,1
1479,19,245307,409533,42,3.08,1,0,0.63,CDI,Rosso,0
1480,18,451210,28748,54,3.24,2,0,0.54,CDI,Atar,0
1481,71,280186,437876,21,6.83,2,4,0.64,CDI,Kiffa,0
1482,33,291707,40843,12,14.23,1,1,0.61,CDI,Nouakchott,0
1483,52,129591,694619,15,4.04,0,2,0.37,CDI,Nouadhibou,0
1484,45,36020,948152,55,8.0,1,4,0.49,Indépendant,Nouakchott,0
1485,46,338969,477877,36,4.67,1,0,0.81,CDI,Nouadhibou,0
1486,25,217079,650002,56,3.83,1,2,0.26,CDI,Rosso,0
1487,57,495582,453177,23,9.68,1,4,0.7,CDD,Zouerate,0
1488,70,84094,87724,51,14.61,1,3,0.32,CDI,Zouerate,1
1489,61,387665,111588,21,8.3,1,2,0.88,CDI,Zouerate,1
1490,54,51841,96271,52,7.71,2,4,0.12,CDI,Kiffa,0
1491,28,213508,525247,35,10.4,1,0,0.38,CDD,Nouakchott,0
1492,42,185556,208001,22,4.44,2,4,0.83,CDI,Kiffa,0
1493,51,89472,97237,15,6.13,1,2,0.69,CDI,Rosso,0
1494,50,55690,471040,46,13.71,2,1,0.26,CDI,Kiffa,0
1495,59,282996,208565,43,14.09,0,1,0.67,Indépendant,Kiffa,1
1496,58,494286,277918,43,3.44,1,3,0.86,CDI,Rosso,0
1497,28,130903,578372,15,14.88,1,1,0.09,Indépendant,Kiffa,0
1498,64,6211,496005,52,4.24,2,2,0.82,CDD,Nouakchott,1
1499,57,21564,869157,14,3.21,1,2,0.84,CDI,Nouakchott,0
1500,27,151151,739129,52,14.37,1,2,0.71,CDI,Atar,0
1501,62,203608,487271,34,14.93,2,1,0.15,CDI,Nouakchott,1
1502,54,200798,344996,58,5.64,2,1,0.48,CDI,Atar,1
1503,36,435036,789626,24,6.17,1,2,0.52,Indépendant,Atar,0
1504,64,27752,420835,34,13.47,2,0,0.55,Sans emploi,Atar,0
1505,45,471562,421208,31,8.07,2,4,0.13,CDI,Nouadhibou,0
1506,62,162925,967218,9,14.02,2,2,0.85,CDD,Rosso,0
1507,74,494217,722059,46,12.63,0,4,0.49,CDD,Atar,1
1508,58,22702,45554,27,4.26,1,4,0.12,CDI,Nouadhibou,0
1509,62,449642,551870,49,10.95,1,4,0.91,CDI,Nouadhibou,0
1510,72,139706,47843,12,4.46,2,1,0.61,CDD,Kiffa,0
1511,59,106330,234783,36,4.33,2,1,0.95,Indépendant,Atar,0
1512,50,67885,207534,45,7.58,2,2,0.99,CDD,Rosso,0
1513,70,8950,968924,42,7.73,0,2,0.76,CDI,Nouakchott,0
1514,63,332235,271448,42,6.64,1,4,0.1,CDI,Atar,0
1515,24,98073,272962,29,12.33,1,1,0.74,CDD,Zouerate,1
1516,40,342723,917941,20,6.54,1,4,0.15,CDI,Nouadhibou,0
1517,53,114313,867285,16,13.72,1,2,0.56,Indépendant,Atar,1
1518,56,135642,466142,55,11.4,1,2,0.66,CDI,Kiffa,0
1519,73,433285,49842,7,4.88,1,3,0.92,CDD,Nouakchott,0
1520,72,154727,542408,54,13.32,2,0,1.0,CDI,Nouadhibou,0
1521,58,327588,338904,20,9.51,0,2,0.18,Indépendant,Zouerate,0
1522,41,399475,830648,56,4.89,0,1,0.93,CDD,Nouakchott,0
1523,41,162804,851279,51,11.3,1,2,0.04,CDD,Nouadhibou,0
1524,53,322794,685593,41,5.68,1,4,0.43,CDI,Rosso,0
1525,38,141523,179296,27,8.51,1,3,0.63,CDI,Kiffa,0
1526,36,334966,550664,22,5.29,1,1,0.88,Indépendant,Atar,0
1527,61,415687,382872,9,8.6,0,1,0.05,CDI,Atar,0
1528,32,256946,42383,36,4.84,0,4,0.98,Indépendant,Nouakchott,0
1529,42,225620,424294,58,13.97,1,1,0.15,CDI,Rosso,0
1530,40,105344,970263,31,12.93,0,2,0.45,CDI,Atar,0
1531,45,201715,578099,26,13.55,1,2,0.41,CDI,Zouerate,0
1532,21,498302,68555,58,10.94,2,1,0.0,CDI,Nouakchott,0
1533,71,121562,563921,19,7.23,0,3,0.49,CDI,Nouakchott,1
1534,65,56005,857552,55,7.89,1,4,0.78,CDI,Atar,1
1535,65,490578,468477,15,6.88,1,0,0.91,Indépendant,Zouerate,0
1536,29,260880,971827,49,7.44,1,0,0.02,CDI,Nouadhibou,0
1537,23,406391,914877,57,6.21,2,2,0.02,Sans emploi,Nouakchott,0
1538,73,301159,148934,27,3.49,1,2,0.67,Sans emploi,Zouerate,0
1539,52,217007,321550,30,14.68,0,2,0.24,Indépendant,Nouadhibou,1
1540,18,143696,835341,7,9.32,2,1,0.08,CDD,Rosso,0
1541,25,346699,100847,34,11.79,2,3,0.16,Indépendant,Nouadhibou,1
1542,34,84538,27577,39,14.77,1,0,0.57,CDI,Atar,0
1543,43,331085,102971,48,8.21,1,2,0.79,Sans emploi,Nouadhibou,0
1544,22,104154,516378,29,12.91,1,2,0.99,Sans emploi,Kiffa,0
1545,39,243765,666550,20,11.43,1,3,0.48,Indépendant,Nouadhibou,0
1546,67,480508,345548,11,10.39,2,2,0.83,CDI,Nouakchott,0
1547,51,148485,572782,9,5.56,1,4,0.15,CDI,Zouerate,0
1548,35,364573,203249,47,14.39,1,3,0.12,CDI,Atar,1
1549,73,310027,399944,42,10.38,2,4,0.84,CDI,Zouerate,0
1550,40,26479,699000,43,4.44,1,4,0.3,CDI,Nouakchott,0
1551,59,94975,642563,45,4.05,2,2,0.99,CDI,Nouadhibou,0
1552,61,416720,742233,11,4.58,0,3,0.52,CDI,Nouadhibou,0
1553,71,152381,361913,21,10.78,2,4,0.78,CDI,Nouadhibou,0
1554,64,139641,338450,24,7.07,1,1,0.6,CDI,Nouakchott,0
1555,61,265219,990458,6,7.99,2,0,0.8,CDI,Nouakchott,1
1556,48,54209,755461,50,7.52,2,2,0.43,CDI,Nouakchott,0
1557,72,475614,77568,24,12.22,2,3,0.87,CDD,Atar,0
1558,55,432319,904584,14,13.31,1,1,0.32,CDI,Nouadhibou,1
1559,22,493877,405963,19,7.07,1,1,0.26,CDI,Atar,1
1560,74,130787,391524,17,5.47,1,3,0.75,CDI,Nouakchott,0
1561,58,22277,674259,41,7.23,1,1,0.04,Indépendant,Nouadhibou,0
1562,58,178147,138990,42,10.99,2,3,0.04,CDI,Nouakchott,0
1563,63,422373,252134,46,13.67,1,3,0.84,CDD,Rosso,0
1564,70,181677,42046,31,10.41,1,1,0.4,CDI,Rosso,0
1565,48,403302,417073,35,12.09,2,3,0.3,CDI,Rosso,0
1566,48,329784,916235,9,12.47,1,4,0.11,CDI,Atar,0
1567,61,119761,69265,43,6.78,1,2,0.68,CDI,Kiffa,0
1568,47,381525,204129,45,3.44,0,1,0.75,CDI,Nouakchott,0
1569,52,312240,407958,20,4.51,1,4,0.69,CDD,Nouadhibou,0
1570,62,9617,823318,41,9.73,0,4,0.5,CDI,Nouadhibou,0
1571,47,163921,828396,48,13.34,0,2,0.17,CDI,Nouadhibou,0
1572,70,352168,176029,6,12.47,1,0,0.56,CDI,Zouerate,0
1573,70,89640,593694,33,14.35,1,2,0.72,CDI,Rosso,0
1574,20,167255,750335,16,13.91,0,1,0.68,CDI,Nouadhibou,0
1575,35,488331,186298,46,7.52,0,3,0.18,CDI,Atar,0
1576,20,239396,961452,23,9.32,1,0,0.04,CDI,Zouerate,0
1577,55,147550,279695,23,13.13,1,0,0.94,CDI,Rosso,0
1578,41,77166,805999,20,11.17,0,1,0.55,Indépendant,Rosso,0
1579,71,179501,367836,19,8.35,2,1,0.83,CDI,Rosso,1
1580,21,329250,227205,40,5.07,0,3,0.97,CDI,Kiffa,0
1581,36,385473,286863,19,5.02,0,4,0.14,CDD,Zouerate,0
1582,64,433512,459733,48,8.48,0,3,0.45,CDD,Nouadhibou,1
1583,64,485711,35223,33,11.55,2,0,0.3,CDD,Zouerate,1
1584,27,371857,808186,56,11.27,1,1,0.74,CDD,Rosso,0
1585,69,310634,657752,49,13.03,2,3,0.09,Indépendant,Rosso,0
1586,34,51349,272872,58,7.17,2,0,0.71,Indépendant,Kiffa,0
1587,59,114945,18166,45,8.22,1,3,0.65,CDI,Zouerate,0
1588,35,34996,465455,57,11.84,2,2,0.58,CDI,Kiffa,0
1589,54,467774,790661,16,4.16,0,4,0.36,Indépendant,Kiffa,0
1590,26,18312,868375,40,9.82,0,3,0.05,Sans emploi,Zouerate,0
1591,56,424580,67316,10,8.98,2,1,0.48,CDI,Nouadhibou,1
1592,33,14486,463279,33,10.0,1,0,0.3,CDI,Zouerate,0
1593,62,13165,569881,39,7.13,1,2,0.28,CDI,Zouerate,0
1594,32,483167,19896,50,12.79,0,1,0.67,Indépendant,Nouadhibou,0
1595,69,490353,345181,44,6.2,2,3,0.18,Indépendant,Nouakchott,0
1596,68,476643,76351,21,10.89,1,0,0.17,Indépendant,Atar,0
1597,34,284287,441239,32,10.94,2,4,0.49,CDI,Zouerate,0
1598,54,228875,678102,46,14.33,1,0,0.9,CDI,Rosso,0
1599,40,431721,584350,28,4.34,1,4,0.38,Indépendant,Rosso,0
1600,21,69627,558310,59,3.05,1,3,0.1,Sans emploi,Nouadhibou,0
1601,24,381393,548621,32,12.72,2,0,0.68,Sans emploi,Atar,0
1602,23,132595,801821,51,6.69,1,4,0.64,CDD,Nouadhibou,1
1603,66,451600,996974,29,8.71,1,1,0.28,CDI,Kiffa,0
1604,27,216884,944739,37,4.84,0,4,0.25,Indépendant,Kiffa,1
1605,20,29169,877236,40,7.01,2,2,0.39,Sans emploi,Zouerate,0
1606,22,195366,767337,49,11.89,2,0,0.81,Sans emploi,Kiffa,0
1607,34,50980,865483,15,14.12,2,4,0.81,Indépendant,Nouakchott,0
1608,70,339784,89648,42,8.96,2,3,0.51,CDI,Rosso,0
1609,33,391170,309299,40,3.89,2,0,0.03,Indépendant,Nouakchott,0
1610,52,263003,335574,47,5.28,0,0,0.08,CDI,Zouerate,0
1611,48,109093,179537,19,14.05,1,2,0.19,Indépendant,Nouakchott,1
1612,38,36738,499488,6,8.14,2,4,0.73,CDI,Rosso,1
1613,56,222061,308122,24,12.57,2,1,0.79,CDI,Nouadhibou,1
1614,49,22917,135069,40,4.89,2,3,0.61,CDI,Nouadhibou,1
1615,24,374776,308947,53,8.22,1,1,0.5,CDI,Nouakchott,0
1616,69,76579,111779,35,10.41,1,2,0.08,Sans emploi,Rosso,0
1617,54,156635,826129,20,10.7,1,3,0.12,CDD,Kiffa,1
1618,49,389644,874852,51,3.49,0,3,0.39,Sans emploi,Nouadhibou,0
1619,33,287542,481237,49,14.61,1,1,0.33,CDD,Atar,0
1620,55,183184,588779,46,10.18,0,3,0.88,Sans emploi,Atar,1
1621,57,423880,310405,14,6.09,0,0,0.68,Indépendant,Zouerate,1
1622,25,433336,357273,24,4.07,2,4,0.63,CDI,Atar,0
1623,69,147383,630453,14,10.12,1,0,0.77,Sans emploi,Nouadhibou,0
1624,26,162879,377274,12,14.85,1,2,0.9,CDI,Kiffa,1
1625,66,460976,209752,30,12.88,1,3,0.1,CDD,Nouadhibou,0
1626,60,137963,324548,19,4.05,2,1,0.93,Sans emploi,Rosso,0
1627,32,401030,882696,10,5.53,2,3,0.11,Indépendant,Kiffa,0
1628,74,165703,97905,55,5.94,1,1,0.75,CDI,Atar,0
1629,46,241102,597271,47,12.32,1,3,0.69,Indépendant,Nouadhibou,0
1630,47,99004,41746,27,12.86,2,0,0.13,Indépendant,Nouadhibou,0
1631,45,33016,198007,8,4.4,0,0,0.94,Indépendant,Nouadhibou,0
1632,24,116163,619073,11,3.75,1,0,0.01,CDI,Rosso,0
1633,58,354313,664093,46,3.87,2,1,0.26,CDD,Nouakchott,0
1634,62,309183,59026,13,12.71,2,2,0.88,Indépendant,Nouadhibou,0
1635,41,381183,247109,40,12.87,0,0,0.16,Indépendant,Rosso,0
1636,23,484561,164521,15,7.13,1,4,0.82,CDI,Nouadhibou,0
1637,39,383943,190589,55,12.45,1,0,0.22,CDI,Kiffa,0
1638,20,394508,32826,56,7.52,2,4,0.0,Indépendant,Nouadhibou,0
1639,29,482819,613188,47,7.57,1,3,0.04,CDD,Kiffa,0
1640,51,254155,799199,18,5.71,1,2,0.31,CDD,Atar,0
1641,35,433071,378910,27,10.68,0,1,0.24,CDI,Zouerate,0
1642,22,9949,417949,27,11.47,1,3,0.09,Indépendant,Zouerate,0
1643,64,179360,834579,52,10.04,0,4,0.28,CDI,Atar,1
1644,40,296314,999997,22,9.9,1,1,0.64,CDD,Kiffa,0
1645,72,156578,997873,9,5.37,2,0,0.84,CDI,Zouerate,0
1646,19,285098,51039,33,9.62,0,1,0.08,Indépendant,Kiffa,0
1647,64,460367,552725,8,5.79,2,1,0.47,CDI,Rosso,0
1648,39,220865,468611,20,12.01,2,1,0.8,CDD,Kiffa,1
1649,58,388373,622641,24,8.9,2,1,0.47,CDD,Nouadhibou,0
1650,48,99686,697028,30,7.71,1,1,0.61,CDI,Nouadhibou,1
1651,43,78144,355853,29,9.34,2,0,0.13,CDI,Rosso,0
1652,68,324154,746175,36,5.64,1,0,0.12,CDI,Rosso,0
1653,49,421960,217669,12,8.22,2,3,0.26,Indépendant,Rosso,0
1654,27,415855,551878,36,8.6,1,3,0.86,CDD,Kiffa,1
1655,23,260093,494052,19,5.53,1,1,0.83,CDI,Atar,0
